from,to
069756aaa56966ba58248f3c07a83c2a749e0af9,0c6f7a8cd343c417c175f8519b042295aa99cf20
0caaef05af3e5cc2765f16f42abba4cf9beb62d0,08c7599862be7ef445918bb4c80693254c781378
06f6a0c1432e6bda862de817fa27aef81517e7b2,061f0845243518d9564df373932558b7bac4e1d3
0666c9a3abbae61b479e81b29f7f40b96b591ff9,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0c10d34fdc4012306e45ece3796d44c36913368f,0a53469e9f0d795a97b5d0a8e96a0ef72cf2ed10
0814eba832242a2e58aeb75b64fd3b5bc2f8c14a,07928c26ff220477076d5b99a805ada73172f997
01cbf6c5e719ea87f5763caa1bb37e548a41ed6a,057da49a66e82f7b66f76faf5ee6bccc34a40aa3
0bab0c54b7980b6983f704d4c174d309a5518fef,0b334158583d32641d73cbe5c2f0664c8a8080fc
06dd0d1d5c21fc5700cabf164a2a164cc928a3e5,092bca27ac336478c9ed21a54b2c542ba40ed8dd
040aa40a30db16e3304e4de6f84056e0b365b683,0e6a702178869f7b51bcc061ad4b0f66f5fbcaf3
001aa5316c3a5cd3903907eea7afd9774784e31f,0b7c03a911fa546871ea56d3755864c5239e70ad
0487811502f9c9b46557a64e3769e514e3204583,06da64a5914c68faffb830a878324680c5155d07
0e6af57af8ee54e7e8e791c83c242e1cdeb92805,0d05c598b034575d4d3d6a734b6d1578107f6e10
05a9bf6cf642cc3d2a45070378e338296d006340,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
039cfd17fa6d540606c1934c50a99bb542ebe03b,0ded673b6dad7d77c6fb46dc0d9949757f896f96
03cc15a205d439cf05152a3dafe42f00ebd1b4bd,0a479c7102c3ea14b2d98b6b81d464dbb3ff05f6
0470dd543cbbe5f44a45e4347aa52e774fd5ad5c,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
003350851c1d59586e8a6d4f6320de4759d56632,0e05c36f4110ffd7d2f985267618dd7a55ceb8dc
07f8cb8aabe9eb5ff861f3fac2fdc41bed4b003e,0cb5bf8211b93875c51067b74cb4f2d715bcffed
02f1afa6b15f537dea2a762ac6bcc4471c44b790,0352b9e074ab16c69ee4877a77645de752c90d8a
03bf9e7537c32de87d29161c4ac61ae58a16b39d,075b94a073d0ba996367306008a6263a1aafac47
05b181bf1442289b1338d5f6e7c8f9b95e5b3a18,0ee47391312f1cf4d9a5647cdca199e63f2d33e4
06adeb1cc0e9a743b3b354c0b9a4fe5ae735b74a,00d644630d106b836297110e7ee403f1d017991d
081926fc67279fcbc55b5207212550b785cdf470,03c39c624918880240ebd40d0cbb88ecce359911
042c0175bf5e873ddcf94a177d33604097463d2e,06540c91f7bc21756f82b573c1749e4339f9a317
0776c89e9f40a207951fbeed702071b685a1e0b3,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
092a0b998e87fba7decf8484d4acaa1e81d25a54,03156201e55bf929ab75a434d7e0f4cde667f204
0c762c6b441aa8b8683f2993ea5a0ca25e6f30fb,012506c7d15a3717f54ce215d072787ef56c0657
0ad99de38797a07f4ca26865f2c1f0b4ad6137fd,0aa187af5e3df24218c4cda25a2f1dfa8c510e0f
0f734b941d02bf93d313a30012312a231b7fe814,0222a541adc416d75b51d9e951c4dcdc610a0d79
0599fcb7f642ac4aae0d7c7be6a3f9f042cfeb0c,0b7c03a911fa546871ea56d3755864c5239e70ad
003e6fe01627fd320d1a0593685a7c037b9a5cb9,0d7f805573c2deb5280c11325375d1dd16b98d7e
056005e9e4a470d44cc01be5108d8e18b1ab2bb6,075a059e6380293afcccf94190c85dc52e6f22b5
051c17a02379f7fa139b5aaf731c5c98e53436b3,01e7519e56b5c93c512e82ddd15724af274b99ac
050e351ffe268992d121b1a6aa420e1ace910fca,0dc3fbc352dd309a27adc6cd30eddc7f26d6d01c
06020b670ed2a4ec69e5ac05f9f693c9264f01bf,0f21494ad54c94f70f1560118103ca0251c60db8
01654a9080d5da327300583619ba162881ff41f1,054f410f90583548e77b3d7bf143b3a0a960ec9b
032653abf57b2331a2a8991be8105ced04f70998,05fc952ce5c8461cc3532220eec530f5d3540054
0f43572ae80711cde13ec67d3d2cdabf3aef0a90,054e7e84e7355b1201583ecf7e0fd68a111cad91
049eae74d199027eb0368bc241058b48bb6e035f,01bdca92e38add656e3f3ae8666c06d91d3b1650
06ccff88de10a176a63650b776c19ec67f53457d,0ed554ca78769d8badf88fc9d3c6890d937d49bd
0e14954c918390df5d8644885efff9f079e8b131,08fbc055abb626312ac627a67fcea503df7f25e6
01a4858936a3b22d2165a61f9a0b53c63972cd68,0964d4ac419d71314fca034897b82062e1e80199
0ea89986f0fbe6a7665f85dd6a9ae2cd6aa860eb,0340250586df136e8f4978b153209ebbc1469569
039e1414d4c083d94d69a049186a3122b402dd67,0d3baae54a83826d5e05ef2bacd5e2e6476e9e0d
0d6c89a9bb738de2a4a7c46800e14efce2888369,0493be09df9d2cf7993f4bb6e946f02c384eb241
05e8a998e1e86e86c8f416c35333f1b7465bd042,05eaf4814de9412dc7a680a30fc40ac10f0802fc
0b8d81dfef3c561e0c6d321b0a8b5d1cd4533e6e,0a4317c5a4bd542aca5072efad29de2b96324fd4
0f21af2eb808faa2e9bd989527ec19ef19f8850c,06920da77674817dfe0007ce3ea31fd29d559b66
0263a5a3b908363a80b8be7392a829443ffa62ff,0187e8e6eaaa0f3d8254fa4f15cebead6ab2ef4d
09123fe270654301c459408bfdd10ec1cd2dfe33,024a765e3b8b05057ca13f034e16e2b6722a8d7b
0a67158c3478d9582916329e932e4e8d14ceb6c3,05248c1722f0c98d170dc9e68f628557f07243b8
066979d8fbd77d8802387f913a3a14c58e76c20e,0ae6cc7bb87f1d4dfd0e796f6a8e7d404b4cbb93
0636d2db3b001d6edccf2e39d560cd2f9712eb69,0aa187af5e3df24218c4cda25a2f1dfa8c510e0f
04d17f8ac72dc5031a3fe582f5bba3dd4d7fc082,03156201e55bf929ab75a434d7e0f4cde667f204
00b0928865284c89ba85799e922dfdb246a73383,02bb7eb4022ffac29a845536fb7be6e49193b3da
007dc8a88b57e3ae2424b0353c58d53fa3d4f61d,00bf09dbc3e8d2f8a5e610de4da72b35969fd33e
0ea2be5e00c68043aced92c17e808bee7a213908,0e27a5bc87140c808554d45037e43e706e8b0d5d
0f349195ebd1451f5c072adae7a1f8fb20e7844b,0e1dc9131dbd13cfb7c1476f6c5971ed28e1fdc7
0d04e081cd5e316118707c6fd8bd5ca199a6c6db,08c7599862be7ef445918bb4c80693254c781378
0f1274c8352ef303db9fff97d466bcaf081add03,096a9df0a8b81d77cf4e2faee2c0df7e7513684a
0a75a0cc9e20e7882ee179a398fb4ad6d13a2a26,080ae47cddee6e4889c69b79f4f18399327fb97e
07ef441f5dd4208dc3fea2ec2b7ff47c0bd8588d,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0cb6414e6356d055dc215a2939b36b19875ab7a4,06da64a5914c68faffb830a878324680c5155d07
0a766d0709a1c26f156c57a42b2bf270bc06a57a,00bb8a38c5e36ca6c073e4f91c546515e5b337e6
0e42b11e4ed2b487f2db16f772444a5defd56f9a,05eaf4814de9412dc7a680a30fc40ac10f0802fc
0ed754098e2e2de5910fd3d0441d8e84d7ada7ec,02a4027086147df2aa0590e4ec715b38b3f4ee67
0726bd6c4d5faa507f850b2e4e47fecca4f7e548,020b3a8ec4485d29c00ccd9c9c073d15373dd7d8
0afd3e9c095fd46d8b516b2436b1fcfc631fd6ab,052d63230a8ad063186a4dd67b16c6fa8f35d25a
08c0d9c0662abbdb67ee634bf028703e681aa21f,0c0cb91823eb706494db8c9d57565a40a9c9be08
004e3f17f575d66f2512e65a34b8045e078b76c0,09cf13dad6cf87e2e38e0ba07e9ba35e505d14cf
0e9a5a62e11c3550c414d6ab5f73aebc2ad7f404,0c5bdbcf4da6ddfdcf3875a762c3666fc2d02c01
08d734e71527c8e6d3842fcf69d844651ab04992,0c5202c519741f121173dacbf89ec0a6938e9561
023e0a42eeda64c9aab0b7cde8e32676d394a4a2,0b22f77003b770ecd129bac81ce4a6afebf8f3b8
08329b1a4a2c506054cbf5f52333a08c6904a3a3,023cf075b0cd511c9605a401bc0ee23c3cd817cc
066aa1b9af3ba7d76179cd2cafcd60ef46123d00,092bca27ac336478c9ed21a54b2c542ba40ed8dd
0f92cf21eef1c5581cf347a3133d61ff3acb3d16,0ac2d01c7e14356dda73583f43dbffa9b7e7c1a0
00c818ad9a0381a81b655a22981473b571c527aa,0cdf80935abdde9e0965dfc69a15467312af661a
06895117f7dd09dbb17342856c2e6fbdacc7f097,08f07f4739728711f9b117b789b61641655bc2a0
08348ee4ab60da7361d7618088fe4b62c4b00cb4,0c7f791a1e2edc020136078142b08b79198b1f4e
0f990c152628ed149d85fdc4b9e398742323b4d3,09cf13dad6cf87e2e38e0ba07e9ba35e505d14cf
0bfd2c46e2841563f9b3fe0197da5c5117a1df67,0878194b7b241f72e8a39a34f8df92cfbabab297
049b55973d69891f259490ccc9d390e97107f491,05990d816da60ef1e7ed0228542f6acdb2da5cbd
0c6166d474181706dc0ac80736ce86f1671cea45,08f5c86e449405761ccfbd6c1abae7dc50e096f6
04e95525ea72db3285ac2519bf7d708d3eea2884,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
00e88f5410fd4ab90d1330982942d9e12d04da7d,08aaf60628e0e8e9cc3ec77f5e242e151e96cf09
043367006a24fffbab9a38dc6ce5e8b463517714,0e27a5bc87140c808554d45037e43e706e8b0d5d
0b45c521cd12398c41246d362d2f2bfb88c54b1b,0d7f805573c2deb5280c11325375d1dd16b98d7e
0eb3730f7b4762961c297180db59265eed634d3b,0eaee218958522a4290875b62c18ab253a13aa1d
0a7a9a281624a099fe15f3bf83a57dd25c8560de,0d7f805573c2deb5280c11325375d1dd16b98d7e
0e8f5da46baa3488929b99b8818aa0eab54241a9,02f6dd67b922f0c02b5f67aefc8a9fca071d6420
0d66ba3d84f298ec096e9fa9658ff622dfa05d27,0da7d5f847bb97cda2d177f8c833728b36ed4b17
0aa9aa2f4c3eb868ea5428f70ac1cae543632eae,007acf8ac7ffabe0e4420b804d850fc7997d12c6
07c972ed90d47f2187556029d231a182f85aa182,02a8e3b093118ba205799fe1a68af24e9d2eaa89
0aa95934dbdc323573f611605e904d2bddfdbaac,0352b9e074ab16c69ee4877a77645de752c90d8a
0d8b671b2a63c023f5bb95c8b1b80d807495c0e2,0aa75f1cccbd946f737ab02f591337900497544d
0389a02a0e8888a67748c50fdb384d1734d3702e,0efd9a59aee3acf7602c87c038f4d60f2de021fa
0ca4ed453e7e80d06331f7026fb9ded8536eeeeb,001f89aef306e34c50c5a6f0ed7917335860d779
07c94ace374725cb26da6216fe99b2548d4acdf0,0997ef65725c0b81bf5718530564b68cdd9be512
0b5fd11ff5640290ded76e940a8a6f88f9da3bc5,0ba9bef17e81a7b3f1f9607b785c39d4b19a0097
02ae262a4fac60e73b47462365b4eea779131c87,03edff21b21db9665165890467ec278a4d0f1676
07ef91f2864b4d4c040a28380223efde3abcc53a,077772a2e6c0fff7297a518eb722bfe88651a66e
004d3f3e3df713e21d56fd371b816fe2156ff774,0ab72f7ccc4c7b22fecd985919e0d4fb33215ec1
0f7a6ce51ce833f2e6e517bb94d2becaadf7ea79,06671a0db4bf7239d2f3dbe31269be91eb22c85b
0b812e331369031ae33761b47ead4307e4766c0b,0560b43c667a2ec90110195ea7a366514c279cb7
04a9d99c7d157e2b66ed15e9f50cccf1d336c616,0778690065888c06e129c4d9fff8cc1d5f66ba37
06c72f7b1b4f9dcd808f54bad880c6d3cf4d40f8,00b33ef05400d52f9fa6864d7d8f26164dac5d6a
03efa681d8a4a110c6cee390c3d769410552b74f,09cf13dad6cf87e2e38e0ba07e9ba35e505d14cf
02980743219d64085a943a1d2154033e3a144d57,070282410454765dfd4e71bf4b6a7d29bd6b3e3c
0d00656ba86d201bd04831f652788cb31d454eb8,054e7e84e7355b1201583ecf7e0fd68a111cad91
0ee1a7431c1a97714668422abc32af26e93e6f2c,03caa7cdacb42348476fe69a3667e990af5274c3
0add4f3f323c471dd2afa3de825a97a29b2b4628,06671a0db4bf7239d2f3dbe31269be91eb22c85b
052c5328252c5280f57c640735cfcdb48f9214c2,01ef4cba3cc39abf6612c3a1b0e430370dc273c1
013ea7960d3e9d6b5d11062e8d54b7da2fb3d4a5,0cb5bf8211b93875c51067b74cb4f2d715bcffed
079e9301d94c244003d57a37d50d0f132bd789f8,06f454c148d330e07eb20790d3c9d0e47309925f
09733d16290b090eb79d686db65f1ac0f527e2eb,085a698081403a7905f7e670d6b7cc82050f20ba
0874ee4e01238bb56d1eafac5018715c6ea85c01,0605dab27e0d6e95186f89ab03e6eb8965354103
096c47476c545b26a2c8936c3b2f824d91a85c47,051cd7dd90b65be890c8e4d9c351ea76e9a85185
0650c5acec983ae6bed2822f2bdf79391870a0f6,01de645d389872b61f55113502f252701e09e741
009d136a7fd744a00c2b9bf7899c37019b4e37b3,0222a541adc416d75b51d9e951c4dcdc610a0d79
0a065bf10546d5db736c37e6471761ee1405fc20,092bca27ac336478c9ed21a54b2c542ba40ed8dd
0e589b893afb220d2162d3e90bc032b0ed80f6a8,0b334158583d32641d73cbe5c2f0664c8a8080fc
0779665d10238da0b759584c704c1ee7f01b083d,0f83f029d239c31ff00d461531480a7e05a8ce6f
08ef4d9a649ce8c2bea905e1cd92e13cefcad268,02cee197696620d89d6f0551bf7084dc3b96f4a7
074c4b6fb54016129a2c3d7771d9c803ddabd703,0cf01d7641fd5bfd96ae61f0907ab504244024f6
039c7da27f8c58c65d95ff36f2c8dad890caa7ac,081a733020b60760af92f126ec38fef9aea5d0af
0a6b8f00727f9e48a2c8982d62edef34c182e1cf,0efd9a59aee3acf7602c87c038f4d60f2de021fa
0e66fa26afcbd0d2daf69954fd2d1fb2f7b4af61,09ab4a3f6e86e34a7b677588b4e2326539ad41cc
05a95fb7a6c65434ac378ca357472be136aef8c9,0e2d3c09deea511497544cf48ec1db7fbc2442aa
067e4af2bef2bff2aff319bdf9c637ab7efc6149,0d7f805573c2deb5280c11325375d1dd16b98d7e
04a8b0082b665f5092f76d4fcb4f92b600760e26,06a1b433250fd0a8619ed342fbabd214793c80cf
018ee25def2eb95685995fd1083920ac6e4262a5,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
03e11d3011d498ccf35446bf1b8984775c5a3d6e,053f86e5af1a7c54c195b087633a5a324069c2f1
08fc94ba4097270dd1947cc0bffac36e16fed0c5,0c21ff34e68b201129564e76dcb0e9320b9ed585
0c2445bfae02613a4b0f52376093a998a827ee30,03a7dfe1bbc1c20002a8059d41196101df210b34
062e8e2aa7b0fb7a8b6c07157cd86121fc1b0e36,0d519bed219a481bf26dec5fa4ecaca469ebb05c
0430e576c4c0056cb2cb39256eaf08e4bc2671bb,04c51df613eb4404854b6a821a9e01abe383e169
080dc3a7c09e4aa769f8bde4f4700f132dfefb1d,08ed26fc3e8cd57b5992ddfe0446bf6acaa58cc1
0ddfc96f47a59abbd432d80a285c596778250b4b,00bb8a38c5e36ca6c073e4f91c546515e5b337e6
0749e168a109f619fed7d5dc9e7967beb2a535c5,092bca27ac336478c9ed21a54b2c542ba40ed8dd
0cafc52fa04f32f081707187423fa448f0f5f7f1,0783e816f0ca691f2c09e8700a185453c3cbb6d7
099574a9fa8e1e7ab11a7a497d211698edbe1f70,070282410454765dfd4e71bf4b6a7d29bd6b3e3c
02a2bcdaf3ab7ce3bea5de8640eeca4fbda87472,061f0845243518d9564df373932558b7bac4e1d3
0be3327dfe840bd8781f5deef91d9f0eb7e8b750,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0a5d05920cb16e1d9abee25b149ffeb8fcd05019,0c228ac95d04523b692a545355a3eb2897b7f497
0a9a7844b14c9b16911fee6454604d45e40cf256,03156201e55bf929ab75a434d7e0f4cde667f204
0b76866153d20ae6d3b9ef63b81dece2e6449869,0e2d3c09deea511497544cf48ec1db7fbc2442aa
06e0d2901778a3dfc4ba10552d92da032f496565,07c1747adac599b9c1b3ab01a631bca173da6fc0
0934ec7e8bf150d6212285702eab79d57d1f6bd8,0e5c2d2494404be1ed2ca65ae752c2a987dc8241
0323f8debb1ab7d28f9b06dcf13132ecb1a1bdbd,03156201e55bf929ab75a434d7e0f4cde667f204
0f215bc9a0067e5ae81b7de7184375cb7f189589,05ae29021e6bd6bea6dcf347e30ffce52c4201f9
0fac2f4140e90a937fa22d9ffcd94030420d757e,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
0f9d06d52966523b7da8cb76c223c3000c903db2,0222a541adc416d75b51d9e951c4dcdc610a0d79
08f3926b3c3f823ccf2eb2f15a23f636d6fc12d2,02a7adaef5555c421aaf2154f297c4950fc9ec30
0db00389595fb6a2b98b0154a848aaa5058cda17,0e10cdf94d9a59d4bf7ae9fd0adb7284b8eb3ac5
06ba5e6d383f74463070ee52b0c335d4af26668f,0352b9e074ab16c69ee4877a77645de752c90d8a
09c33fc96eb66e945652feeafa8e63d1875409a2,0994632d4dbf2389a0dfe81d51a4324886fa3ef2
01c300ee31550c7213e48f9cd9b38dcc4235a1e1,0501e158bb23011fdfab25e2d208d53bd7b774df
0280d42352bd2361c2d93201747594a0fa42f081,0a7d8c9bfb5c5210d3d55f2e9a0201f7122d8cd9
061a9d72f8f71b0e137c24dfc338832221ac5f3e,052d63230a8ad063186a4dd67b16c6fa8f35d25a
0095b38237a8ed80494c31b732c5dd3fe2f55c2e,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0cedd69f0637562fda1fb6958cc31227730ba578,0f99570ded03c4d5ba9a3944294c3a68fc1afda1
03db8536e3c0f067a8872921f68aecdf22e427b2,0ebfb9164dc5df5ea7dbf3c89a0d52d2bd5b1d17
0ee9803c3f74924d9b9d3050baf0484325570c47,0488af2079b909f91c7cf7e1ea02ad7a4b638740
006140083c3db410ebca71ccc45236ed33248b54,081a733020b60760af92f126ec38fef9aea5d0af
089940a690fdeb4aaaa1d65aec00e973065d711c,08f2ec71ec4e04d26f1c5973b31682f1e490859c
0590a260c2a48f8557cd55d97385cfc339c58bf0,0254e9acb98bf0c83e543a5e3b992ccef4470b61
046abe9a37fb6e6034b63a68ff24f355d0cd7d2b,04427adb9d0222fa91d167e399ead7c38657c55d
04481f7346d6ad2bebb102fc42a05599ec66ab7b,0d4ffd3cfcdfe9a1fdef17f463c6bb03621e407b
0911c028f7004346ec2e3020170359c6cd948a96,0bc52318abf32562c934532dd68bd35fd8099799
04d83a61fb55ff00b60322829278b73dc4b39664,0850c8c785ac86ef29321b52d26c56e3e89a4476
084100f93609bdcda2fce5694ac72b07430f38bc,0aa49c64a607701fe80c35c3ddb0990804003099
0def1dea22e3edbf40153a057debe1d6180d1e14,03fad2c31f110d74fd9173df18f68d5895c5256b
047d46243b48f6a941900eea8f4b5ceedbdff1e3,04c51df613eb4404854b6a821a9e01abe383e169
04838ac33937eb8097b9502ad7840e4da0e1cc39,02f6dd67b922f0c02b5f67aefc8a9fca071d6420
0a3c2bd4c67470befcf6f97cf5aa7ad63217277b,09cf13dad6cf87e2e38e0ba07e9ba35e505d14cf
052184ef90523880c1ca708171160553e9543d27,0e27a5bc87140c808554d45037e43e706e8b0d5d
0484b99baf2cab11cf7ab114617254e02fa5402e,0cb5bf8211b93875c51067b74cb4f2d715bcffed
06e079d048045bf2afe2a5c3085a2f8532a3cc68,002cb3984954740a70e12b8923faf45dcf9228c3
0339aac85f47cc15b153ad0146c6e7ebc6dd671b,06ab219a8f33478b43a5eb3b5ab51ee98505094d
056668f5b224b43e4d4427355e2753b263c804e5,092bca27ac336478c9ed21a54b2c542ba40ed8dd
030cae6f1e65ef6455030114bb5458de93184dd0,0b137eb3cb8641c68abf7ab6b0087add16ef53c8
0c09d9495d997f7d29cf85065f240d1b0d974de2,0325d79f8c070d0c4affcdaa354a7c950b631039
09518b4b06ec5ee502dd8010f737608b151f6928,04d3dc765827d098274ae28d10d413c9fc283387
08559204811e55d5a97e86788b1a8fa8a1f5f1ce,0cdf80935abdde9e0965dfc69a15467312af661a
09738be1d747d388f119b4b6801b16d8bc09f8a7,0b413461ba7384054d9556984a682c7833189bcf
0d10b806562bff69039c071c3a742bab29f0d3f7,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0f6c681cd3c780552af1d08ec7d68ab10d8a2310,034172829a3b81905fbaea8622763aed904755fd
0473af1850423cf565017f27227ff0d7a262b88e,020b3a8ec4485d29c00ccd9c9c073d15373dd7d8
044cd8b38ad0d874d735b7db2217f621326e0a97,01e7519e56b5c93c512e82ddd15724af274b99ac
0141a5dd46c4f17a824a0df6e6b5434edf0a9023,0f99f8c13ae72abf9b85841323c88e06eec728e3
0bf378b183334723a8d4a48326e1dc895059a12e,081a733020b60760af92f126ec38fef9aea5d0af
0ed027f39ce59fb0ef91f18afbadcbda6875bdfa,0ad3f3a957aff3498c0885c9c856f5ef95bb4b86
0110f38bcd41963a7c25acd983e9f9fff90ac282,0c0b702f209fc99d5d08585157cd8ec4ecdb9b08
07d79f929a0457cc67dab56fffbf8621d7646890,01996e1909643b48d29140991f0842ca1a09a135
0c2f2e886aa2e3d42fb2d175fd0a12a2deb10b69,004fa52169b0759c660dacb19843cb0c96354faa
068fcf874f4b1e11a3231e5af8ad2e938549f722,092bca27ac336478c9ed21a54b2c542ba40ed8dd
08bd2ad58b0f424b10e2b8e8faa339ec2c4fadfe,02f6dd67b922f0c02b5f67aefc8a9fca071d6420
0764128931f4c2e61291d3f72a68fbd4229fbc23,04afee5bb0ab3df3b75740d2d102008297b0a43e
0047d73963addd55d3faae3acb4e31fd08957af6,0f8cb25fbd8ca22edb22dfb9deb72daa03adc304
0a310f15b62127ba333c97cb888ac61cb7e672c3,020b3a8ec4485d29c00ccd9c9c073d15373dd7d8
01579fc51dfb00852368fd35d4e21d4e6ee7ac2f,03a7dfe1bbc1c20002a8059d41196101df210b34
00d4fe6bb1fa042a0c55649b1ee322ad84fda062,0b137eb3cb8641c68abf7ab6b0087add16ef53c8
0f9fd83d9b901a118c7cf21cf4fcbebb4d4830a0,041aca6cce5ce4fe6f789e7539063016d0a21421
05eec9766872ab3cba487a17ee3c6590343de085,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0321f2fe04f4e465fe284d44efb339b99aee47d2,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0c9d51b2b0724cfc3b4883e80c8a74cd0d2e96aa,0b68f2447db58d71b7cd8282974aae19ea209cc5
050b0a6789f1a9c013a2617e2e94f46d8ae4ab4d,0bdfc9fa81135ba0218f37d92b01e9a8ad39fc2f
0e8aa423b41abbe8ff22330d8ac6e26e9b642b79,052d63230a8ad063186a4dd67b16c6fa8f35d25a
02dbb51c2bc5c9bb31ac10afba4f6f45eac5f010,0afd26997bac780c010ac8243e4dfb71a22f613f
0484675fd61137ff08d1f3b77c89501e80fe64ee,09ceb8df7fba1eb4beea901fb6348951c54c07b5
0a96b0668857553eb034c2e5f5d8b33be4feabd0,09d2a80b289bc10000ce7ed57549127bb7b84461
019e0139d3dea3ab578cef9fef58662e9e6478df,0d7f805573c2deb5280c11325375d1dd16b98d7e
0aab9306d8d92844c614c69e6a44cd16da359788,04f51fec2405cc84a58a26daa377c48c239eb3cf
0a28cedc84ebe8616586e29bcfdc27d77516b3e3,001150e75e4a50feaa7b360b20344a2c7f4f5277
09f98c0e3c9ab3a1d6b6f93aa583f42d675d9263,0b1734da510f45d754ebb7e8d1ca1fd0e267af20
0be5598b9e252cf92f7216dfaaeccd4768fd4079,0b50a0025f9ea55654d6acc36b4e09f43055efb1
0026231b9aed8627c372439066ed825a0a82dcda,07d98b202d14a97ff6022bd10667a3ee81cf0f52
02f33b19768d41546af49551b1e4d194d0e0431e,06a7cb4242bf19fe1baa25d1e9cd0c746f5c373a
00aced54819e0801094a726e1a619e2098c59272,0e27a5bc87140c808554d45037e43e706e8b0d5d
05140e2ab086ca755a68b14e61036b339c0d336e,04dd42d2d9e43e8a74767538287c29f566d31fb6
00872227d50cf8ff8983a8bd70ca072d7fb00d86,0c03213f32459df56895d201ee255280494f23dd
032c5ce0c0756fa6c35299bf481546b487b4ad61,0f99f8c13ae72abf9b85841323c88e06eec728e3
00ee5f690aeff29377f51c24c3dc2bbdc59331a8,00914f2da6f185af66e3df5177c6dcf20506fc39
05b7b142ab91db69bd4f146647ea7729f51aa9d3,0a2491887fe80b24bf2747ae843981ac36de020a
02a443bd84454de7fc1ee638abbe2c19d396fbc2,05b0e9225c2924b75c0ec33091d85fd0108477b9
0b7c590d38e88ca0807f53c4c6ea824cdc07dfb5,0cc02245b64878426797033f6c141ec58eed76f7
05e05457ae8893a30fb2e2e3e9dc63db6e3f493c,0121820020ebf150c06cf3cdb54a46cf7f4254b4
07203af36cbcd41ccfa77e1512a5e750201277dd,08f2ec71ec4e04d26f1c5973b31682f1e490859c
05e6f6598b3f5606783798d31454952543f6c0a2,0fb1caafe989003d9281d111b1a4c05a3216f986
043dd440d67e88d543268d3f80b5b4c270c435fa,0394c4b06a4a994ad62931f439c03e29c873ae6b
06520d3e99031342b48bcf5ae7857f2ad6626a67,051cd7dd90b65be890c8e4d9c351ea76e9a85185
09b03521f0a8975f03edfbda2742538370e1a823,0965212e4b150aaae880f4acbd22085584d8edc9
072878745afbdc70d8fc2cfbb57b7a0e14a0fe7a,04993aa445314ee1ef4935d352d9c44dbb2fd288
0b19006cfda65ddc201cfbaf8ab86f1ba7179ad7,0187ed082dec01783806f948fce60643a3135d7e
0c27e284c4358cdd478c17e553e023e962ae23b0,01de5baa9797266203a1891a113a442c9d80fb33
01c8f316fef327cb222ee685b6a62398b868b277,0e95657a66e43ef35d3f0a1d1bf373987ae8e8b2
09751df3a117cdb5464a0074d42ddfea87cb04b3,05fc952ce5c8461cc3532220eec530f5d3540054
0c39ee216bff7ccb7d0a86acb6d57a5d848513aa,0f7502492a20cd88da917a8efbd74fdbdc2de86a
00d2f1fe793a9d86678ba573f3f7f5134747d5ec,0324e780c3ffab1c89072a854098322097ccca80
05e7b686c06178ff2fe0cc30c868f8bfd55d8c29,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0cf22ece0d9b0f1bf710e6cdbaf395749767b27f,0e2d3c09deea511497544cf48ec1db7fbc2442aa
0986e0feeb7f322581e00e59ed3443e2177a00a4,00bb8a38c5e36ca6c073e4f91c546515e5b337e6
033a0fa26916d56a317653f96728a0fc0085b25e,0c2333f60b5d2f67aba428d28cc1429ba0d06405
091bb3ab4df37508cb7c369bb5089396b9928df5,09dc7cdd16205b4536b0b26b443ff1b27996b529
0e8a99ab0b76f44102043f9512939127f2ef598d,0370042b0a9803b33ade8ba448bf8748f3fdbe5e
0d358f28694eaab352dabb297432dfc755147fe0,0c2333f60b5d2f67aba428d28cc1429ba0d06405
0f3b6db41908c21eb79d2d337f894b31d32b4fcc,0bc52318abf32562c934532dd68bd35fd8099799
088e23766b59533fbd1ba6cfa86a167f59f9c63e,0b137eb3cb8641c68abf7ab6b0087add16ef53c8
01d9be24d39058da29dac2e9135476cafb629e73,0d05c598b034575d4d3d6a734b6d1578107f6e10
03ca4d0d9c93c6dccd4764fa520a6e9d3ffcac91,0853e21aa34ac14e86fa043731cf3724be39095e
0c7d162b3d984295574a99134e8abc5cf4c8b275,0f8cb25fbd8ca22edb22dfb9deb72daa03adc304
0deb895f4931b461cc9440a1d3470b58e7563179,0e2d3c09deea511497544cf48ec1db7fbc2442aa
0064fb3bef89e9c3d82f5225986ada257d7159b6,0778690065888c06e129c4d9fff8cc1d5f66ba37
0f6219a200637e7e4b83d97f7ea1256122669d77,0d7f805573c2deb5280c11325375d1dd16b98d7e
04ab4a715940407303829ea6a39620931108c138,0f21494ad54c94f70f1560118103ca0251c60db8
